Class_Style_Color_Size	AEO_DC_From_LOC	AEO_DC_To_LOC	Allocate_Date	Ship_Date	Arrive_Date	BULK_OH_Class_Style_Color_Size_DC	BULK_OH_Class_Style_Color_Size_Alloc	Class_Style_Color_Size		QTY	0	0	Alloc	1	N		DEPLOYMENT	0	Manual Import	0000000000	FloorSet	Current_Time_Stamp
"1784_2551_100_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_100_3000_DC2959"	"BULK_OH_1784_2551_100_3000_DC2959_ALC16723"	"1784_2551_100_3000"	""	"31"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.47"
"1784_2551_100_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_100_4000_DC2959"	"BULK_OH_1784_2551_100_4000_DC2959_ALC16723"	"1784_2551_100_4000"	""	"12"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.48"
"1784_2551_164_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_164_1000_DC2959"	"BULK_OH_1784_2551_164_1000_DC2959_ALC16723"	"1784_2551_164_1000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.48"
"1784_2551_164_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_164_2000_DC2959"	"BULK_OH_1784_2551_164_2000_DC2959_ALC16723"	"1784_2551_164_2000"	""	"28"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.48"
"1784_2551_164_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_164_4000_DC2959"	"BULK_OH_1784_2551_164_4000_DC2959_ALC16723"	"1784_2551_164_4000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.49"
"1784_2551_216_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_216_1000_DC2959"	"BULK_OH_1784_2551_216_1000_DC2959_ALC16723"	"1784_2551_216_1000"	""	"11"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.49"
"1784_2551_216_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_216_2000_DC2959"	"BULK_OH_1784_2551_216_2000_DC2959_ALC16723"	"1784_2551_216_2000"	""	"34"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.49"
"1784_2551_216_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_216_3000_DC2959"	"BULK_OH_1784_2551_216_3000_DC2959_ALC16723"	"1784_2551_216_3000"	""	"27"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.49"
"1784_2551_216_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_216_4000_DC2959"	"BULK_OH_1784_2551_216_4000_DC2959_ALC16723"	"1784_2551_216_4000"	""	"11"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.50"
"1784_2551_804_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_804_1000_DC2959"	"BULK_OH_1784_2551_804_1000_DC2959_ALC16723"	"1784_2551_804_1000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.50"
"1784_2551_804_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_804_2000_DC2959"	"BULK_OH_1784_2551_804_2000_DC2959_ALC16723"	"1784_2551_804_2000"	""	"28"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.50"
"1784_2551_804_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_804_4000_DC2959"	"BULK_OH_1784_2551_804_4000_DC2959_ALC16723"	"1784_2551_804_4000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.51"
"752_3834_73_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_752_3834_73_2000_DC2959"	"BULK_OH_752_3834_73_2000_DC2959_ALC16723"	"752_3834_73_2000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.51"
"6498_5570_73_900"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_900_DC2959"	"BULK_OH_6498_5570_73_900_DC2959_ALC16723"	"6498_5570_73_900"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.51"
"6498_5570_73_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_1000_DC2959"	"BULK_OH_6498_5570_73_1000_DC2959_ALC16723"	"6498_5570_73_1000"	""	"27"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.52"
"6498_5570_73_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_2000_DC2959"	"BULK_OH_6498_5570_73_2000_DC2959_ALC16723"	"6498_5570_73_2000"	""	"78"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.52"
"6498_5570_73_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_3000_DC2959"	"BULK_OH_6498_5570_73_3000_DC2959_ALC16723"	"6498_5570_73_3000"	""	"102"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.52"
"6498_5570_73_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_4000_DC2959"	"BULK_OH_6498_5570_73_4000_DC2959_ALC16723"	"6498_5570_73_4000"	""	"55"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.52"
"6498_5570_73_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_5000_DC2959"	"BULK_OH_6498_5570_73_5000_DC2959_ALC16723"	"6498_5570_73_5000"	""	"25"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.53"
"6498_5570_73_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_73_6000_DC2959"	"BULK_OH_6498_5570_73_6000_DC2959_ALC16723"	"6498_5570_73_6000"	""	"14"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.53"
"704_5567_324_1601"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1601_DC2959"	"BULK_OH_704_5567_324_1601_DC2959_ALC16723"	"704_5567_324_1601"	""	"10"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.53"
"704_5567_324_1602"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1602_DC2959"	"BULK_OH_704_5567_324_1602_DC2959_ALC16723"	"704_5567_324_1602"	""	"35"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.54"
"704_5567_324_1603"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1603_DC2959"	"BULK_OH_704_5567_324_1603_DC2959_ALC16723"	"704_5567_324_1603"	""	"11"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.54"
"704_5567_324_1612"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1612_DC2959"	"BULK_OH_704_5567_324_1612_DC2959_ALC16723"	"704_5567_324_1612"	""	"34"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.54"
"704_5567_324_1613"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1613_DC2959"	"BULK_OH_704_5567_324_1613_DC2959_ALC16723"	"704_5567_324_1613"	""	"62"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.55"
"704_5567_324_1622"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1622_DC2959"	"BULK_OH_704_5567_324_1622_DC2959_ALC16723"	"704_5567_324_1622"	""	"24"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.55"
"704_5567_324_1623"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1623_DC2959"	"BULK_OH_704_5567_324_1623_DC2959_ALC16723"	"704_5567_324_1623"	""	"37"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.55"
"704_5567_324_1624"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_324_1624_DC2959"	"BULK_OH_704_5567_324_1624_DC2959_ALC16723"	"704_5567_324_1624"	""	"22"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.55"
"704_5567_73_1601"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1601_DC2959"	"BULK_OH_704_5567_73_1601_DC2959_ALC16723"	"704_5567_73_1601"	""	"194"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.56"
"704_5567_73_1602"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1602_DC2959"	"BULK_OH_704_5567_73_1602_DC2959_ALC16723"	"704_5567_73_1602"	""	"473"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.56"
"704_5567_73_1603"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1603_DC2959"	"BULK_OH_704_5567_73_1603_DC2959_ALC16723"	"704_5567_73_1603"	""	"690"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.56"
"704_5567_73_1611"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1611_DC2959"	"BULK_OH_704_5567_73_1611_DC2959_ALC16723"	"704_5567_73_1611"	""	"114"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.57"
"704_5567_73_1612"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1612_DC2959"	"BULK_OH_704_5567_73_1612_DC2959_ALC16723"	"704_5567_73_1612"	""	"1682"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.57"
"704_5567_73_1613"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1613_DC2959"	"BULK_OH_704_5567_73_1613_DC2959_ALC16723"	"704_5567_73_1613"	""	"1530"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.57"
"704_5567_73_1616"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1616_DC2959"	"BULK_OH_704_5567_73_1616_DC2959_ALC16723"	"704_5567_73_1616"	""	"16"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.58"
"704_5567_73_1622"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1622_DC2959"	"BULK_OH_704_5567_73_1622_DC2959_ALC16723"	"704_5567_73_1622"	""	"392"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.58"
"704_5567_73_1623"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1623_DC2959"	"BULK_OH_704_5567_73_1623_DC2959_ALC16723"	"704_5567_73_1623"	""	"523"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.58"
"704_5567_73_1624"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_704_5567_73_1624_DC2959"	"BULK_OH_704_5567_73_1624_DC2959_ALC16723"	"704_5567_73_1624"	""	"290"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.59"
"745_2739_109_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_745_2739_109_2000_DC2959"	"BULK_OH_745_2739_109_2000_DC2959_ALC16723"	"745_2739_109_2000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.59"
"119_6117_450_2828"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_119_6117_450_2828_DC2959"	"BULK_OH_119_6117_450_2828_DC2959_ALC16723"	"119_6117_450_2828"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.59"
"119_6117_450_2830"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_119_6117_450_2830_DC2959"	"BULK_OH_119_6117_450_2830_DC2959_ALC16723"	"119_6117_450_2830"	""	"8"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.59"
"491_5104_73_1623"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_491_5104_73_1623_DC2959"	"BULK_OH_491_5104_73_1623_DC2959_ALC16723"	"491_5104_73_1623"	""	"45"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.00"
"6498_5570_158_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_158_1000_DC2959"	"BULK_OH_6498_5570_158_1000_DC2959_ALC16723"	"6498_5570_158_1000"	""	"8"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.00"
"6498_5570_158_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_158_2000_DC2959"	"BULK_OH_6498_5570_158_2000_DC2959_ALC16723"	"6498_5570_158_2000"	""	"22"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.00"
"6498_5570_158_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_158_3000_DC2959"	"BULK_OH_6498_5570_158_3000_DC2959_ALC16723"	"6498_5570_158_3000"	""	"27"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.01"
"6498_5570_158_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_158_4000_DC2959"	"BULK_OH_6498_5570_158_4000_DC2959_ALC16723"	"6498_5570_158_4000"	""	"17"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.01"
"6498_5570_158_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_6498_5570_158_5000_DC2959"	"BULK_OH_6498_5570_158_5000_DC2959_ALC16723"	"6498_5570_158_5000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.01"
"2693_3359_461_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_461_5000_DC2959"	"BULK_OH_2693_3359_461_5000_DC2959_ALC16723"	"2693_3359_461_5000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.01"
"2693_3359_437_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_437_5000_DC2959"	"BULK_OH_2693_3359_437_5000_DC2959_ALC16723"	"2693_3359_437_5000"	""	"20"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.02"
"2693_3359_100_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_100_1000_DC2959"	"BULK_OH_2693_3359_100_1000_DC2959_ALC16723"	"2693_3359_100_1000"	""	"12"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.02"
"2693_3359_100_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_100_4000_DC2959"	"BULK_OH_2693_3359_100_4000_DC2959_ALC16723"	"2693_3359_100_4000"	""	"20"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.02"
"2693_3359_100_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_100_5000_DC2959"	"BULK_OH_2693_3359_100_5000_DC2959_ALC16723"	"2693_3359_100_5000"	""	"23"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.03"
"2693_3359_73_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_73_1000_DC2959"	"BULK_OH_2693_3359_73_1000_DC2959_ALC16723"	"2693_3359_73_1000"	""	"15"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.03"
"2693_3359_637_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_637_6000_DC2959"	"BULK_OH_2693_3359_637_6000_DC2959_ALC16723"	"2693_3359_637_6000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.03"
"2693_3359_461_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_461_6000_DC2959"	"BULK_OH_2693_3359_461_6000_DC2959_ALC16723"	"2693_3359_461_6000"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.04"
"2693_3359_368_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_368_6000_DC2959"	"BULK_OH_2693_3359_368_6000_DC2959_ALC16723"	"2693_3359_368_6000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.04"
"2693_3359_437_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_437_6000_DC2959"	"BULK_OH_2693_3359_437_6000_DC2959_ALC16723"	"2693_3359_437_6000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.04"
"2693_3359_100_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3359_100_6000_DC2959"	"BULK_OH_2693_3359_100_6000_DC2959_ALC16723"	"2693_3359_100_6000"	""	"8"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.04"
"2693_3241_368_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3241_368_5000_DC2959"	"BULK_OH_2693_3241_368_5000_DC2959_ALC16723"	"2693_3241_368_5000"	""	"10"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.05"
"7495_1303_73_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_7495_1303_73_2000_DC2959"	"BULK_OH_7495_1303_73_2000_DC2959_ALC16723"	"7495_1303_73_2000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.05"
"7495_1303_73_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_7495_1303_73_3000_DC2959"	"BULK_OH_7495_1303_73_3000_DC2959_ALC16723"	"7495_1303_73_3000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.05"
"2351_4069_106_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2351_4069_106_1000_DC2959"	"BULK_OH_2351_4069_106_1000_DC2959_ALC16723"	"2351_4069_106_1000"	""	"12"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.06"
"119_6118_436_3332"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_119_6118_436_3332_DC2959"	"BULK_OH_119_6118_436_3332_DC2959_ALC16723"	"119_6118_436_3332"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.06"
"119_6118_436_3832"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_119_6118_436_3832_DC2959"	"BULK_OH_119_6118_436_3832_DC2959_ALC16723"	"119_6118_436_3832"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.06"
"2696_1185_437_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2696_1185_437_1000_DC2959"	"BULK_OH_2696_1185_437_1000_DC2959_ALC16723"	"2696_1185_437_1000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.06"
"1753_3446_732_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1753_3446_732_4000_DC2959"	"BULK_OH_1753_3446_732_4000_DC2959_ALC16723"	"1753_3446_732_4000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.07"
"1753_3446_354_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1753_3446_354_4000_DC2959"	"BULK_OH_1753_3446_354_4000_DC2959_ALC16723"	"1753_3446_354_4000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.07"
"751_3435_125_1623"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_751_3435_125_1623_DC2959"	"BULK_OH_751_3435_125_1623_DC2959_ALC16723"	"751_3435_125_1623"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.22.07"
